849.7,102.531
875.1,79.6724
900.5,56.141
1154.5,1034.5
1129.1,1034.5
1154.5,1034.5
1103.7,1034.5
1129.1,1034.5
1078.3,1034.5
1103.7,1034.5
1052.9,1034.5
1078.3,1034.5
1027.5,1034.5
1052.9,1034.5
1002.1,1034.5
1027.5,1034.5
976.7,1034.5
1002.1,1034.5
951.3,1034.5
976.7,1034.5
925.9,1034.5
951.3,1034.5
900.5,1034.5
925.9,1034.5
875.1,1034.5
900.5,1034.5
849.7,1034.5
875.1,1034.5
-217.333,1034.5
849.7,1034.5
849.7,1148.8
-369.009,1148.8
875.1,1148.8
849.7,1148.8
900.5,1148.8
875.1,1148.8
925.9,1148.8
900.5,1148.8
951.3,1148.8
925.9,1148.8
976.7,1148.8
951.3,1148.8
1002.1,1148.8
976.7,1148.8
1027.5,1148.8
1002.1,1148.8
1052.9,1148.8
1027.5,1148.8
1078.3,1148.8
1052.9,1148.8
1103.7,1148.8
1078.3,1148.8
1129.1,1148.8
1103.7,1148.8
1154.5,1148.8
1129.1,1148.8
1154.5,1148.8
1154.5,1263.1
1154.5,1263.1
1129.1,1263.1
1129.1,1263.1
1103.7,1263.1
1103.7,1263.1
1078.3,1263.1
1078.3,1263.1
1027.5,1263.1
1052.9,1263.1
1052.9,1263.1
1002.1,1263.1
1027.5,1263.1
1002.1,1263.1
976.7,1263.1
976.7,1263.1
925.9,1263.1
951.3,1263.1
951.3,1263.1
925.9,1263.1
875.1,1263.1
900.5,1263.1
900.5,1263.1
875.1,1263.1
-531.091,1263.1
849.7,1263.1
849.7,1263.1
849.7,1377.4
-713.985,1377.4
875.1,1377.4
849.7,1377.4
900.5,1377.4
875.1,1377.4
925.9,1377.4
900.5,1377.4
951.3,1377.4
925.9,1377.4
976.7,1377.4
951.3,1377.4
1002.1,1377.4
976.7,1377.4
1027.5,1377.4
1002.1,1377.4
1052.9,1377.4
1027.5,1377.4
1078.3,1377.4
1052.9,1377.4
1103.7,1377.4
1078.3,1377.4
1129.1,1377.4
1103.7,1377.4
1154.5,1377.4
1129.1,1377.4
1154.5,1377.4
1154.5,1491.7
1154.5,1491.7
1129.1,1491.7
1129.1,1491.7
1103.7,1491.7
1103.7,1491.7
1078.3,1491.7
1078.3,1491.7
1027.5,1491.7
1052.9,1491.7
1052.9,1491.7
1002.1,1491.7
1027.5,1491.7
1002.1,1491.7
976.7,1491.7
976.7,1491.7
925.9,1491.7
951.3,1491.7
951.3,1491.7
925.9,1491.7
875.1,1491.7
900.5,1491.7
900.5,1491.7
875.1,1491.7
-907.284,1491.7
849.7,1491.7
849.7,1491.7
849.7,1606
-1121.4,1606
875.1,1606
849.7,1606
900.5,1606
875.1,1606
925.9,1606
900.5,1606
951.3,1606
925.9,1606
976.7,1606
951.3,1606
1002.1,1606
976.7,1606
1027.5,1606
1002.1,1606
1052.9,1606
1027.5,1606
1078.3,1606
1052.9,1606
1103.7,1606
1078.3,1606
1129.1,1606
1103.7,1606
1154.5,1606
1129.1,1606
1154.5,1606
1154.5,1720.3
1154.5,1720.3
1129.1,1720.3
1129.1,1720.3
1103.7,1720.3
1103.7,1720.3
1078.3,1720.3
1078.3,1720.3
1027.5,1720.3
1052.9,1720.3
1052.9,1720.3
1002.1,1720.3
1027.5,1720.3
1002.1,1720.3
976.7,1720.3
976.7,1720.3
925.9,1720.3
951.3,1720.3
951.3,1720.3
925.9,1720.3
875.1,1720.3
900.5,1720.3
900.5,1720.3
875.1,1720.3
-1345.91,1720.3
849.7,1720.3
849.7,1720.3
849.7,1847.3
-1618.5,1847.3
849.7,1847.3
875.1,1847.3
875.1,1847.3
900.5,1847.3
900.5,1847.3
925.9,1847.3
925.9,1847.3
951.3,1847.3
951.3,1847.3
976.7,1847.3
976.7,1847.3
1002.1,1847.3
1002.1,1847.3
1027.5,1847.3
1027.5,1847.3
1052.9,1847.3
1052.9,1847.3
1078.3,1847.3
1078.3,1847.3
1103.7,1847.3
1103.7,1847.3
1129.1,1847.3
1129.1,1847.3
1154.5,1847.3
1154.5,1847.3
1154.5,1974.3
1154.5,1974.3
1129.1,1974.3
1129.1,1974.3
1103.7,1974.3
1103.7,1974.3
1078.3,1974.3
1078.3,1974.3
1027.5,1974.3
1052.9,1974.3
1052.9,1974.3
1002.1,1974.3
1027.5,1974.3
1002.1,1974.3
976.7,1974.3
976.7,1974.3
925.9,1974.3
951.3,1974.3
951.3,1974.3
925.9,1974.3
875.1,1974.3
900.5,1974.3
900.5,1974.3
875.1,1974.3
-1906.5,1974.3
849.7,1974.3
849.7,1974.3
849.7,2088.6
-2186.52,2088.6
875.1,2088.6
849.7,2088.6
900.5,2088.6
875.1,2088.6
925.9,2088.6
900.5,2088.6
951.3,2088.6
925.9,2088.6
976.7,2088.6
951.3,2088.6
1002.1,2088.6
976.7,2088.6
1027.5,2088.6
1002.1,2088.6
1052.9,2088.6
1027.5,2088.6
1078.3,2088.6
1052.9,2088.6
1103.7,2088.6
1078.3,2088.6
1129.1,2088.6
1103.7,2088.6
1154.5,2088.6
1129.1,2088.6
1154.5,2088.6
1129.1,2202.9
1154.5,2202.9
1154.5,2202.9
1103.7,2202.9
1129.1,2202.9
1078.3,2202.9
1103.7,2202.9
1052.9,2202.9
1078.3,2202.9
1052.9,2202.9
1027.5,2202.9
1027.5,2202.9
976.7,2202.9
1002.1,2202.9
1002.1,2202.9
951.3,2202.9
976.7,2202.9
951.3,2202.9
900.5,2202.9
925.9,2202.9
925.9,2202.9
900.5,2202.9
849.7,2202.9
875.1,2202.9
875.1,2202.9
849.7,2202.9
-2476.94,2202.9
849.7,2317.2
-2788.17,2317.2
875.1,2317.2
849.7,2317.2
900.5,2317.2
875.1,2317.2
925.9,2317.2
900.5,2317.2
951.3,2317.2
925.9,2317.2
976.7,2317.2
951.3,2317.2
1002.1,2317.2
976.7,2317.2
1027.5,2317.2
1002.1,2317.2
1052.9,2317.2
1027.5,2317.2
1078.3,2317.2
1052.9,2317.2
1103.7,2317.2
1078.3,2317.2
1129.1,2317.2
1103.7,2317.2
1154.5,2317.2
1129.1,2317.2
1154.5,2317.2
1129.1,2431.5
1154.5,2431.5
1154.5,2431.5
1103.7,2431.5
1129.1,2431.5
1078.3,2431.5
1103.7,2431.5
1052.9,2431.5
1078.3,2431.5
1027.5,2431.5
1052.9,2431.5
1002.1,2431.5
1027.5,2431.5
976.7,2431.5
1002.1,2431.5
951.3,2431.5
976.7,2431.5
925.9,2431.5
951.3,2431.5
900.5,2431.5
925.9,2431.5
875.1,2431.5
900.5,2431.5
849.7,2431.5
875.1,2431.5
849.7,2431.5
-3109.81,2431.5
849.7,2545.8
-3452.26,2545.8
875.1,2545.8
849.7,2545.8
900.5,2545.8
875.1,2545.8
925.9,2545.8
900.5,2545.8
951.3,2545.8
925.9,2545.8
976.7,2545.8
951.3,2545.8
1002.1,2545.8
976.7,2545.8
1027.5,2545.8
1002.1,2545.8
1052.9,2545.8
1027.5,2545.8
1078.3,2545.8
1052.9,2545.8
1103.7,2545.8
1078.3,2545.8
1129.1,2545.8
1103.7,2545.8
1154.5,2545.8
1129.1,2545.8
1154.5,2545.8
1205.3,2545.8
1129.1,2660.1
1154.5,2660.1
1154.5,2660.1
1103.7,2660.1
1129.1,2660.1
1078.3,2660.1
1103.7,2660.1
1052.9,2660.1
1078.3,2660.1
1052.9,2660.1
1027.5,2660.1
1027.5,2660.1
976.7,2660.1
1002.1,2660.1
1002.1,2660.1
951.3,2660.1
976.7,2660.1
951.3,2660.1
900.5,2660.1
925.9,2660.1
925.9,2660.1
900.5,2660.1
849.7,2660.1
875.1,2660.1
875.1,2660.1
849.7,2660.1
-4353.88,2827.96
-3805.11,2660.1
976.7,2812.5
900.5,2825.2
925.9,2816.73
951.3,2812.5
1078.3,2816.73
1002.1,2816.73
1002.1,2816.73
1027.5,2812.5
1052.9,2812.5
1154.5,2812.5
1091,2820.97
1103.7,2816.73
1129.1,2812.5
1179.9,2816.73
1179.9,2901.4
1179.9,2901.4
1002.1,2901.4
1091,2901.4
1091,2901.4
1002.1,2901.4
938.6,2901.4
849.7,2836.09
875.1,2828.83
900.5,2825.2
1002.1,2926.8
938.6,2926.8
1091,2926.8
1002.1,2926.8
1179.9,2926.8
1091,2926.8
1179.9,2926.8
1179.9,2952.2
1179.9,2952.2
1002.1,2952.2
1091,2952.2
1091,2952.2
1002.1,2952.2
932.25,2939.5
938.6,2952.2
-6664.67,5363.86
608.4,2939.5
1002.1,2977.6
938.6,2977.6
1091,2977.6
1002.1,2977.6
1179.9,2977.6
1091,2977.6
1179.9,2977.6
1179.9,3003
1179.9,3003
1002.1,3003
1091,3003
1091,3003
1002.1,3003
925.9,3003
1002.1,3028.4
900.5,3028.4
1091,3028.4
1002.1,3028.4
1179.9,3028.4
1091,3028.4
1179.9,3028.4
1179.9,3053.8
1179.9,3053.8
1179.9,6233.52
1002.1,3053.8
1091,3053.8
1091,3053.8
1091,6245.49
1002.1,3053.8
1002.1,6258.9
-8719.97,7844.98
862.4,3053.8
1154.5,793.295
1129.1,745.739
1103.7,690.483
1078.3,627.529
1052.9,556.875
1027.5,478.523
1002.1,392.472
976.7,298.723
951.3,197.274
925.9,88.1271
915.781,41.5789
1311.2,-545.648
1336.2,-583.49
1361.2,-622.046
1386.2,-661.317
1411.2,-701.303
1436.2,-742.003
1461.2,-783.418
1486.2,-825.548
1511.2,-868.393
1536.2,-911.952
1561.2,-956.226
1586.2,-1001.21
1611.2,-1046.92
1636.2,-1093.34
1661.2,-1140.47
1686.2,-1188.32
1711.2,-1236.88
1736.2,-1286.15
1761.2,-1336.15
1786.2,-1386.85
1811.2,-1438.27
1836.2,-1490.41
1861.2,-1543.26
1886.2,-1596.82
1911.2,-1651.1
1936.2,-1706.1
1961.2,-1761.81
1986.2,-1818.23
2011.2,-1875.37
2036.2,-1933.22
2061.2,-1991.79
2086.2,-2051.07
2111.2,-2111.07
2136.2,-2171.78
2161.2,-2233.21
2186.2,-2295.35
2223.7,-2389.63
1214.21,887
1311.2,887
1336.2,887
1361.2,887
1323.7,899.5
1386.2,887
1411.2,887
1373.7,899.5
1436.2,887
1461.2,887
1423.7,899.5
1486.2,887
1511.2,887
1473.7,899.5
1536.2,887
1561.2,887
1523.7,899.5
1586.2,887
1611.2,887
1573.7,899.5
1636.2,887
1661.2,887
1623.7,899.5
1686.2,887
1711.2,887
1673.7,899.5
1736.2,887
1761.2,887
1723.7,899.5
1786.2,887
1811.2,887
1773.7,899.5
1836.2,887
1861.2,887
1823.7,899.5
1886.2,887
1911.2,887
1873.7,899.5
1936.2,887
1961.2,887
1923.7,899.5
1986.2,887
2011.2,887
1973.7,899.5
2036.2,887
2061.2,887
2023.7,899.5
2086.2,887
2111.2,887
2073.7,899.5
2136.2,887
2161.2,887
2123.7,899.5
2186.2,887
2223.7,887
2173.7,899.5
2223.7,887
2273.7,887
2323.7,787
2373.7,587
3423.7,899.5
3373.7,899.5
3398.7,924.5
3323.7,899.5
3348.7,924.5
3273.7,899.5
3298.7,924.5
3223.7,899.5
3248.7,924.5
3173.7,899.5
3198.7,924.5
3123.7,899.5
3148.7,924.5
3073.7,899.5
3098.7,924.5
3023.7,899.5
3048.7,924.5
2973.7,899.5
2998.7,924.5
2923.7,899.5
2948.7,924.5
2873.7,899.5
2898.7,924.5
2823.7,899.5
2848.7,924.5
2773.7,899.5
2798.7,924.5
2723.7,899.5
2748.7,924.5
2673.7,899.5
2698.7,924.5
2623.7,899.5
2648.7,924.5
2573.7,899.5
2598.7,924.5
2523.7,949.5
2473.7,912
2423.7,912
2373.7,912
2423.7,912
2323.7,912
2373.7,912
2273.7,912
2323.7,912
2173.7,899.5
2123.7,899.5
2148.7,924.5
2073.7,899.5
2098.7,924.5
