36932.7,-74820.5
-63278,-15948.8
-65696.7,-20853.4
-23386.3,-86677.2
14102.7,37745.7
-22897.5,46423
-24691.5,44881.7
23551.9,68898.9
27147.4,68359.7
26328.2,24467.8
27767.1,25129.2
-13091.9,-1551.35
-12137.3,-6924.67
-13642.1,31874.9
-13420.3,28498.5
-82800.4,86451.5
-80111.2,88462.4
-10567.3,40590
-65222.6,-22747.3
-65447.1,-21286.2
8776.1,36009.1
7259.9,34698.1
-32630.2,60016.2
-33547.1,55666.9
79098.6,35372.5
81898.9,35888
16489.2,-59132.8
-69290.1,29130.1
-42621.6,-77416.9
58330.1,-43473.8
54134.3,-42827.3
-9393.8,-10143.2
-78490.7,-27749.4
-4300.66,-86249.7
-4135.38,-88892.2
-82776.5,43187.5
-83000.4,43461.2
-71289.7,-47441.6
17009.2,-92312.9
18846.7,-90163.6
20725.1,49321.4
21022,48982
13543.2,94276.9
-579.7,-58585
-223.61,-55606.6
81678.1,-86833.6
-70835.2,-27736.4
-57645.1,45233
-53458.3,45066.9
26646.2,21189.8
25374.7,19005.8
5787.01,-75153
-61595.9,95030.8
-8270.06,19524.3
-23011,4651.48
-23113.6,3968.39
-92574.9,21768.2
-19463.1,37685
45963.2,-29947.2
54025.8,44378.4
10002.8,32805.5
67067.2,-37368.8
65203.6,-38826.1
-90431,-75869.9
40951.4,63607.7
41418.4,63057.7
-79650.3,67735.5
-50814,46974.9
-53498.9,47213.3
-47321.2,87392.4
-50428.7,89011.8
19700.8,-36360.4
-27501.9,-61680.8
-26022.3,-60407.1
-11287.5,15286.3
-13076.4,12510
89151.2,50063.9
-91347.2,-12535.7
74020.4,-60604.3
-98664.7,46181.8
83690.6,-42682.3
82749.8,-24258.4
-89615.1,24416.3
-90549.2,24643.7
32222.8,85375.3
32538.3,86313.4
96192.9,-96769.2
-60563.3,-29033.9
-66461.8,-23745.7
-67813.6,-24261.5
95616.8,-17170.2
91661.6,-80994.4
-35286.4,-48841.1
-32894.6,-48117.4
31562.4,-2903.5
32752.9,-5918.68
-41509,-73451.3
97364.2,877.49
78210.5,28467.6
23641.1,48688.1
20209,33177.4
17672.3,34563.8
59740.1,99530.1
-74498.8,34430.5
-5856.8,-52845.5
-48962.7,75275
-51330.4,75233.8
-78660.5,56825.3
-77572.2,62798.3
49097.5,48870.4
50783,49912.5
52178.8,-45580
53648.5,-45161.2
27409.1,99664.9
26046,97843.9
45924.4,90533.7
-1361.29,69257.5
-3938.81,70780.7
85619.8,10622.8
63152.3,-59891.6
62652.1,-52950.1
10725.2,81380.7
97417,34547.1
58047.8,59043.4
-1149.96,-73657.3
28015.7,-78596.5
57566.2,6376.06
