695900,290250,695900,260250
695900,350250,695900,320250
514850,0,484850,0
695900,410250,695900,380250
695900,470250,695900,440250
360050,604900,390050,604900
300050,604900,330050,604900
240050,604900,270050,604900
574850,0,544850,0
420050,604900,450050,604900
480050,604900,510050,604900
540050,604900,570050,604900
454850,0,424850,0
394850,0,364850,0
334850,0,304850,0
274850,0,244850,0
214850,0,184850,0
154850,0,124850,0
120050,604900,150050,604900
180050,604900,210050,604900
695900,530250,695900,500250
0,75450,0,105450
0,135450,0,165450
0,195450,0,225450
0,285450,0,315450
0,345450,0,375450
0,405450,0,435450
0,465450,0,495450
0,525450,2000,555450
697900,80250,697900,50250
697900,140250,697900,110250
697900,200250,697900,170250
35450,52850,35450,56850
35450,72850,35450,74850
35450,104850,35450,110850
35450,118850,35450,134850
35450,164850,35450,172850
35450,194850,35450,210850
35450,222850,35450,224850
35450,254850,0,255450
35450,284850,35450,294850
35450,362850,35450,374850
35450,418850,35450,426850
35450,478850,35450,486850
35450,494850,35450,498850
35450,524850,35450,528850
35450,566850,35450,570850
35450,32850,37450,52850
39450,56850,43450,72850
79450,108850,71450,104850
43450,110850,41450,118850
79450,120850,73450,124850
35450,152850,47450,158850
41450,172850,35450,186850
39450,210850,41450,218850
39450,222850,43450,226850
75450,254850,77450,256850
73450,260850,75450,274850
41450,294850,35450,314850
71450,318850,77450,322850
35450,344850,43450,360850
43450,394850,35450,394850
35450,404850,41450,418850
41450,428850,35450,434850
75450,424850,81450,428850
35450,456850,39450,458850
35450,464850,43450,478850
77450,464850,71450,480850
41450,488850,41450,496850
39450,518850,35450,516850
41450,530850,75450,532850
35450,554850,37450,566850
81450,32850,83450,58850
83450,68850,73450,70850
83450,88850,79450,90850
81450,98850,83450,98850
83450,126850,83450,128850
83450,144850,81450,128850
83450,154850,79450,156850
83450,190850,71450,206850
83450,204850,83450,208850
83450,240850,77450,242850
83450,248850,83450,258850
83450,330850,75450,342850
81450,344850,83450,358850
83450,376850,79450,378850
77450,396850,83450,410850
83450,444850,79450,446850
77450,482850,83450,486850
83450,492850,73450,494850
83450,512850,83450,522850
83450,546850,79450,568850
616450,146850,618450,146850
620450,158850,616450,156850
618450,172850,622450,176850
624450,190850,616450,188850
626450,220850,616450,218850
654450,206850,656450,226850
628450,242850,618450,240850
622450,260850,616450,262850
654450,496850,626450,514850
624450,532850,616450,526850
660450,530850,658450,542850
620450,566850,616450,550850
660450,564850,662450,568850
664450,50850,664450,32850
664450,76850,660450,76850
664450,80850,658450,86850
664450,88850,664450,110850
664450,114850,660450,116850
664450,122850,662450,122850
662450,140850,664450,170850
664450,200850,664450,204850
664450,224850,664450,230850
695900,230250,664450,254850
664450,260850,654450,258850
658450,310850,664450,290850
664450,310850,664450,320850
664450,380850,664450,350850
664450,410850,664450,426850
664450,440850,654450,464850
664450,464850,664450,470850
664450,496850,664450,500850
664450,548850,664450,564850
664450,568850,664450,570850
96375,547675,96375,549675
96375,569675,94375,569675
98375,571675,96375,571675
100375,551675,95450,553575
98375,569675,100375,569675
102375,571675,100375,571675
102375,547675,104375,547675
104375,567675,107450,567575
104375,549675,106375,551675
108375,549675,108375,551675
110375,565675,110375,567675
112375,551675,110375,551675
108375,563675,112375,563675
112375,547675,114375,551675
116375,551675,116375,553675
116375,555675,116375,557675
116375,559675,116375,561675
116375,563675,116375,565675
121450,571575,119450,571575
118375,567675,120375,567675
122375,561675,122375,563675
126375,561675,126375,563675
124375,563675,126375,565675
126375,567675,124375,567675
126375,549675,128375,547675
128375,549675,128375,551675
130375,553675,130375,555675
130375,557675,130375,559675
130375,561675,130375,563675
128375,565675,130375,567675
129450,571575,127450,571575
132375,571675,130375,571675
130375,549675,134375,551675
134375,567675,134375,569675
132375,565675,136375,563675
136375,569675,137450,571575
136375,551675,138375,551675
140375,549675,138375,549675
142375,567675,142375,569675
144375,551675,142375,551675
143450,547575,144375,547675
146375,549675,146375,551675
144375,567675,146375,567675
146375,569675,144375,569675
148375,567675,150375,567675
152375,569675,150375,569675
152375,567675,154375,567675
156375,569675,154375,569675
158375,547675,158375,549675
158375,551675,156375,551675
158375,553675,158375,555675
158375,557675,158375,559675
158375,561675,158375,563675
158375,565675,156375,567675
160375,569675,158375,569675
162375,561675,162375,563675
167450,549575,164375,549675
164375,553675,164375,555675
164375,557675,164375,559675
164375,561675,164375,563675
162375,567675,164375,569675
166375,569675,166375,571675
166375,567675,168375,567675
168375,569675,168375,571675
167450,547575,170375,547675
168375,563675,170375,565675
170375,549675,172375,549675
172375,567675,170375,567675
172375,569675,172375,571675
174375,553675,171450,553575
174375,547675,176375,547675
176375,571675,174375,571675
176375,567675,178375,567675
178375,549675,180375,551675
180375,553675,177450,553575
180375,555675,180375,557675
180375,559675,180375,561675
174375,563675,180375,563675
180375,547675,182375,547675
182375,553675,182375,555675
182375,557675,182375,559675
182375,561675,182375,563675
182375,565675,184375,567675
182375,571675,181450,571575
186375,549675,186375,551675
186375,567675,186375,569675
186375,571675,184375,571675
188375,547675,188375,549675
188375,569675,188375,571675
190375,551675,188375,551675
192375,567675,192375,569675
192375,571675,190375,571675
192375,551675,194375,553675
194375,555675,194375,557675
194375,559675,194375,561675
188375,563675,194375,563675
194375,547675,196375,549675
196375,553675,196375,555675
196375,557675,196375,559675
194375,567675,196375,567675
198375,569675,197450,571575
198375,551675,200375,551675
202375,549675,202375,551675
200375,563675,202375,567675
202375,569675,200375,569675
204375,571675,202375,571675
204375,549675,206375,551675
206375,565675,204375,567675
207450,547575,208375,547675
208375,549675,208375,551675
208375,569675,206375,571675
210375,547675,210375,549675
210375,563675,208375,565675
212375,549675,210375,551675
214375,547675,214375,549675
214375,551675,212375,551675
212375,569675,214375,571675
214375,563675,216375,565675
218375,565675,216375,567675
218375,571675,216375,571675
220375,551675,218375,551675
222375,547675,222375,549675
222375,563675,220375,565675
220375,569675,222375,571675
224375,551675,222375,551675
224375,569675,224375,571675
228375,547675,228375,549675
228375,551675,226375,551675
226375,569675,228375,571675
228375,563675,230375,565675
230375,569675,230375,571675
232375,549675,230375,551675
234375,551675,235450,555575
234375,567675,232375,569675
234375,571675,232375,571675
236375,549675,238375,551675
236375,565675,238375,565675
238375,569675,236375,571675
240375,549675,240375,551675
240375,559675,240375,561675
242375,555675,240375,555675
242375,557675,242375,559675
242375,561675,242375,563675
244375,549675,244375,551675
246375,549675,246375,551675
244375,565675,246375,567675
244375,569675,246375,569675
246375,571675,244375,571675
248375,565675,248375,567675
248375,549675,250375,549675
250375,551675,249450,555575
250375,571675,248375,571675
252375,547675,252375,549675
252375,563675,250375,567675
252375,569675,250375,569675
254375,571675,252375,571675
252375,551675,256375,551675
258375,569675,256375,571675
260375,547675,260375,549675
260375,551675,258375,551675
260375,565675,256375,567675
260375,571675,262375,571675
264375,569675,262375,569675
266375,549675,264375,551675
266375,571675,264375,571675
266375,569675,268375,569675
270375,549675,268375,551675
270375,569675,272375,569675
272375,571675,270375,571675
274375,549675,272375,551675
274375,569675,276375,569675
276375,571675,274375,571675
276375,551675,278375,551675
278375,549675,280375,549675
278375,569675,280375,569675
280375,571675,278375,571675
282375,551675,280375,551675
282375,549675,284375,549675
282375,569675,284375,569675
284375,571675,282375,571675
286375,551675,284375,551675
286375,553675,286375,555675
286375,557675,286375,559675
286375,561675,286375,563675
286375,549675,288375,549675
286375,565675,288375,567675
288375,569675,286375,569675
290375,547675,290375,549675
290375,551675,288375,551675
290375,553675,290375,555675
290375,557675,290375,559675
290375,561675,290375,563675
298375,569675,299450,571575
300375,551675,298375,551675
290375,565675,300375,567675
467450,547575,470375,547675
468375,551675,467450,549575
474375,549675,472375,551675
478375,549675,476375,551675
482375,549675,480375,551675
486375,549675,484375,551675
492375,549675,490375,551675
496375,549675,494375,551675
500375,549675,498375,551675
500375,571675,498375,571675
502375,569675,502375,571675
504375,569675,504375,571675
506375,549675,504375,551675
506375,569675,508375,569675
508375,571675,506375,571675
510375,549675,508375,551675
510375,569675,512375,569675
514375,549675,512375,551675
514375,571675,512375,571675
514375,569675,516375,569675
518375,571675,516375,571675
520375,549675,518375,551675
518375,569675,520375,569675
522375,571675,520375,571675
524375,569675,522375,569675
527450,567575,526375,569675
526375,551675,528375,551675
528375,571675,526375,571675
528375,549675,530375,549675
532375,551675,530375,551675
532375,569675,532375,571675
532375,549675,534375,549675
534375,569675,534375,571675
536375,551675,534375,551675
536375,569675,536375,571675
536375,549675,538375,549675
538375,569675,538375,571675
540375,551675,538375,551675
540375,549675,542375,549675
542375,551675,542375,553675
542375,555675,542375,557675
542375,559675,542375,561675
542375,569675,542375,571675
544375,563675,542375,563675
546375,547675,544375,549675
546375,553675,546375,555675
546375,557675,546375,559675
544375,561675,546375,561675
546375,565675,544375,565675
546375,567675,548375,567675
548375,571675,546375,571675
550375,551675,548375,551675
550375,553675,550375,555675
550375,557675,550375,559675
550375,561675,550375,563675
550375,569675,550375,571675
550375,549675,552375,549675
552375,563675,552375,565675
554375,553675,554375,555675
554375,557675,554375,559675
552375,561675,554375,561675
554375,565675,554375,567675
554375,571675,553450,571575
554375,547675,556375,551675
556375,569675,556375,571675
558375,549675,558375,551675
558375,565675,556375,565675
556375,567675,558375,567675
558375,569675,558375,571675
560375,565675,560375,567675
560375,549675,562375,549675
562375,551675,561450,555575
564375,547675,564375,549675
564375,563675,562375,567675
564375,569675,562375,569675
564375,571675,562375,571675
564375,551675,566375,551675
568375,549675,568375,551675
568375,569675,566375,569675
568375,571675,566375,571675
570375,549675,570375,551675
570375,569675,572375,569675
574375,571675,572375,571675
574375,569675,576375,569675
578375,571675,576375,571675
580375,547675,580375,549675
580375,551675,578375,551675
580375,567675,580375,569675
582375,557675,582375,559675
582375,561675,582375,563675
582375,569675,580375,571675
582375,549675,584375,553675
582375,555675,584375,555675
584375,571675,582375,571675
586375,547675,586375,549675
587450,553575,586375,553675
586375,555675,586375,557675
586375,559675,584375,561675
586375,561675,586375,563675
584375,569675,586375,569675
588375,567675,588375,569675
588375,571675,586375,571675
590375,547675,588375,549675
590375,551675,590375,553675
590375,555675,590375,557675
590375,559675,590375,561675
590375,549675,592375,549675
592375,567675,590375,569675
594375,547675,594375,551675
594375,553675,594375,555675
594375,557675,594375,559675
594375,561675,594375,563675
594375,569675,592375,569675
594375,567675,596375,567675
598375,569675,596375,569675
598375,571675,596375,571675
600375,569675,600375,571675
602375,565675,602375,567675
104375,571675,105450,573575
115450,571575,109450,573575
117450,571575,117450,573575
125450,571575,123450,573575
125450,573575,127450,573575
134375,571675,135450,573575
140375,569675,139450,573575
149450,573575,148375,569675
163450,573575,165450,573575
170375,571675,169450,573575
179450,573575,179450,571575
195450,573575,194375,571675
210375,571675,209450,573575
242375,571675,239450,573575
269450,573575,268375,571675
329450,573575,359450,573575
389450,573575,419450,573575
437450,571575,449450,573575
468375,571675,465450,573575
470375,571675,479450,573575
495450,573575,497450,569575
510375,571675,509450,573575
524375,571675,525450,573575
530375,571675,529450,573575
540375,571675,539450,573575
545450,571575,545450,573575
551450,573575,555450,573575
570375,571675,569450,573575
602375,571675,601450,573575
96375,513675,96375,515675
93450,525575,96375,525675
96375,529675,94375,529675
97450,531575,96375,531675
98375,533675,96375,533675
100375,517675,95450,519575
100375,529675,100375,531675
102375,513675,104375,513675
104375,519675,104375,521675
102375,531675,104375,531675
106375,513675,106375,515675
106375,523675,104375,523675
106375,525675,104375,525675
106375,517675,108375,519675
108375,521675,108375,523675
108375,529675,106375,529675
110375,529675,110375,531675
108375,515675,112375,513675
110375,517675,112375,517675
112375,523675,110375,525675
110375,533675,112375,533675
114375,529675,114375,531675
116375,517675,114375,517675
116375,533675,114375,533675
116375,523675,118375,525675
116375,531675,118375,531675
118375,517675,120375,517675
120375,527675,120375,529675
120375,533675,118375,533675
120375,531675,122375,533675
122375,515675,124375,517675
122375,525675,124375,525675
124375,529675,122375,529675
126375,517675,126375,519675
126375,531675,124375,531675
124375,533675,126375,533675
126375,521675,128375,523675
126375,525675,128375,525675
130375,513675,128375,515675
130375,515675,130375,517675
130375,523675,130375,525675
128375,531675,130375,531675
130375,533675,128375,533675
132375,519675,132375,521675
132375,515675,134375,517675
134375,529675,132375,529675
134375,533675,132375,533675
136375,523675,134375,525675
136375,531675,134375,531675
136375,517675,138375,517675
138375,533675,136375,533675
140375,515675,138375,515675
138375,531675,140375,531675
142375,533675,140375,533675
144375,517675,142375,517675
143450,513575,144375,513675
145450,529575,144375,529675
146375,515675,146375,517675
146375,531675,144375,531675
148375,531675,146375,533675
150375,531675,150375,533675
152375,531675,154375,531675
152375,533675,154375,533675
156375,513675,156375,515675
156375,517675,154375,517675
158375,515675,158375,517675
158375,519675,158375,521675
158375,527675,156375,525675
156375,531675,158375,533675
158375,523675,160375,523675
160375,529675,159450,529575
162375,515675,162375,517675
162375,519675,162375,521675
162375,533675,160375,533675
162375,523675,164375,525675
162375,531675,164375,531675
165450,513575,168375,513675
168375,517675,168375,519675
168375,521675,166375,521675
166375,531675,168375,531675
168375,533675,166375,533675
171450,519575,170375,519675
170375,521675,170375,523675
170375,531675,170375,533675
172375,525675,172375,527675
170375,527675,172375,529675
172375,513675,174375,515675
175450,523575,174375,525675
175450,527575,174375,527675
174375,531675,172375,531675
176375,513675,176375,515675
176375,531675,176375,533675
179450,519575,176375,519675
178375,525675,176375,525675
180375,513675,178375,515675
178375,521675,180375,521675
180375,531675,178375,531675
182375,515675,182375,517675
182375,531675,184375,531675
184375,533675,182375,533675
186375,513675,186375,515675
186375,519675,186375,523675
188375,517675,189450,519575
186375,531675,188375,531675
190375,513675,190375,515675
191450,519575,190375,521675
192375,533675,190375,533675
192375,513675,194375,515675
194375,525675,194375,527675
190375,529675,194375,531675
196375,513675,196375,515675
196375,519675,194375,519675
192375,523675,196375,523675
194375,533675,196375,533675
198375,531675,198375,533675
200375,531675,200375,533675
202375,531675,202375,533675
204375,531675,206375,531675
206375,533675,204375,533675
208375,531675,208375,533675
210375,531675,210375,533675
212375,531675,212375,533675
214375,531675,216375,531675
216375,533675,214375,533675
218375,531675,218375,533675
220375,513675,220375,515675
218375,515675,220375,517675
218375,527675,220375,527675
222375,519675,219450,521575
220375,525675,222375,525675
222375,531675,220375,531675
222375,527675,224375,527675
224375,525675,226375,527675
229450,521575,228375,521675
225450,517575,228375,519675
229450,525575,228375,525675
233450,517575,230375,517675
228375,513675,230375,513675
230375,527675,228375,527675
233450,531575,231450,533575
228375,531675,230375,531675
236375,519675,236375,521675
236375,523675,236375,525675
236375,527675,234375,527675
236375,529675,236375,531675
236375,513675,238375,513675
238375,517675,238375,519675
238375,521675,238375,523675
238375,525675,238375,529675
242375,531675,244375,531675
244375,533675,242375,533675
246375,513675,243450,517575
246375,521675,246375,523675
246375,525675,244375,527675
246375,527675,246375,529675
246375,519675,248375,519675
248375,529675,248375,531675
248375,513675,250375,513675
248375,517675,250375,517675
250375,519675,250375,521675
250375,523675,250375,525675
256375,513675,256375,515675
256375,517675,253450,517575
256375,519675,256375,521675
256375,523675,258375,525675
257450,529575,258375,531675
262375,513675,260375,515675
262375,515675,262375,517675
262375,519675,262375,521675
260375,523675,262375,523675
260375,525675,262375,525675
260375,527675,262375,529675
264375,531675,266375,531675
268375,531675,270375,531675
274375,531675,271450,533575
276375,531675,278375,531675
278375,533675,276375,533675
280375,531675,282375,531675
282375,533675,280375,533675
284375,531675,286375,531675
286375,533675,284375,533675
288375,531675,290375,531675
547450,513575,550375,513675
550375,533675,548375,533675
555450,529575,558375,529675
586375,515675,588375,515675
588375,533675,586375,533675
590375,517675,588375,517675
590375,515675,592375,515675
596375,515675,597450,519575
596375,529675,595450,531575
598375,529675,598375,531675
598375,513675,602375,513675
618450,512850,602375,515675
602375,529675,600375,531675
602375,533675,600375,533675
95450,535575,94375,533675
102375,533675,101450,535575
144375,533675,143450,535575
164375,533675,163450,535575
174375,533675,173450,535575
181450,535575,180375,533675
186375,533675,187450,535575
221450,535575,220375,533675
227450,535575,226375,531675
237450,535575,234375,533675
254375,531675,251450,535575
263450,533575,259450,535575
269450,535575,268375,533675
291450,531575,294375,533675
288375,533675,289450,535575
299450,535575,300375,547675
329450,535575,333450,535575
337450,535575,347450,535575
393450,535575,397450,535575
401450,535575,411450,535575
457450,535575,461450,535575
465450,535575,475450,535575
525450,535575,521450,535575
527450,533575,545450,535575
556375,533675,553450,535575
558375,533675,563450,535575
579450,533575,583450,535575
596375,533675,593450,535575
602375,547675,601450,535575
117450,495575,119450,495575
121450,495575,119450,497575
575450,497575,575450,499575
577450,497575,577450,499575
583450,497575,583450,499575
94375,479675,95450,483575
94375,485675,93450,483575
96375,495675,94375,495675
97450,497575,96375,497675
104375,487675,104375,489675
104375,479675,106375,479675
104375,483675,106375,483675
104375,491675,106375,493675
106375,481675,108375,481675
108375,487675,108375,489675
107450,499575,105450,497575
110375,483675,110375,485675
112375,479675,112375,483675
114375,485675,112375,485675
116375,481675,116375,483675
116375,485675,116375,487675
116375,489675,116375,491675
118375,489675,118375,491675
121450,497575,122375,499675
122375,487675,124375,489675
123450,493575,124375,495675
126375,487675,126375,489675
126375,497675,124375,497675
128375,479675,126375,481675
128375,481675,128375,483675
128375,489675,126375,491675
126375,499675,128375,499675
130375,487675,130375,489675
128375,497675,130375,497675
132375,493675,132375,495675
132375,499675,130375,499675
130375,481675,134375,483675
132375,485675,134375,485675
132375,491675,134375,493675
134375,497675,132375,497675
136375,481675,136375,483675
136375,485675,136375,489675
136375,499675,134375,499675
138375,483675,138375,485675
136375,497675,138375,497675
140375,481675,138375,481675
140375,499675,138375,499675
140375,483675,142375,483675
142375,485675,140375,485675
143450,479575,144375,479675
144375,493675,144375,495675
144375,481675,146375,481675
146375,485675,144375,485675
148375,497675,144375,497675
148375,481675,150375,481675
150375,495675,150375,497675
152375,479675,152375,481675
152375,483675,150375,485675
150375,493675,152375,493675
154375,493675,154375,495675
154375,497675,152375,497675
156375,481675,156375,483675
156375,487675,156375,489675
158375,497675,156375,497675
160375,491675,160375,493675
158375,483675,162375,481675
161450,487575,162375,489675
163450,493575,162375,493675
162375,495675,160375,495675
162375,499675,160375,499675
162375,479675,164375,479675
163450,485575,164375,487675
164375,495675,164375,497675
166375,497675,165450,499575
168375,491675,167450,493575
168375,497675,168375,499675
170375,481675,170375,483675
170375,487675,169450,485575
168375,495675,170375,495675
172375,491675,170375,493675
173450,493575,172375,493675
172375,497675,170375,497675
174375,479675,174375,483675
174375,487675,175450,489575
176375,491675,176375,493675
178375,489675,178375,491675
176375,497675,178375,497675
178375,479675,180375,479675
178375,483675,180375,483675
178375,485675,180375,485675
178375,493675,180375,495675
182375,499675,180375,499675
184375,487675,182375,487675
184375,485675,187450,487575
184375,491675,184375,493675
185450,497575,184375,497675
184375,495675,186375,495675
188375,499675,186375,499675
188375,483675,190375,483675
190375,493675,188375,493675
188375,479675,192375,479675
192375,481675,192375,483675
192375,485675,190375,489675
190375,495675,192375,495675
192375,499675,191450,499575
194375,493675,194375,495675
194375,483675,196375,483675
198375,479675,198375,485675
198375,493675,199450,499575
206375,493675,206375,495675
202375,495675,206375,497675
210375,483675,208375,483675
210375,497675,208375,497675
210375,481675,212375,481675
212375,493675,210375,495675
214375,497675,212375,497675
215450,485575,216375,487675
218375,479675,218375,481675
216375,481675,218375,483675
219450,485575,218375,485675
218375,497675,216375,495675
220375,487675,218375,487675
220375,491675,218375,491675
220375,483675,222375,483675
222375,487675,220375,489675
222375,489675,223450,491575
223450,493575,222375,493675
222375,497675,220375,497675
224375,497675,222375,499675
224375,479675,226375,479675
226375,483675,226375,485675
226375,495675,226375,497675
228375,495675,230375,495675
231450,489575,232375,491675
232375,493675,232375,495675
232375,497675,230375,497675
236375,497675,234375,497675
239450,483575,240375,485675
238375,493675,240375,495675
241450,497575,240375,497675
242375,495675,244375,495675
244375,493675,246375,493675
248375,495675,246375,495675
248375,493675,250375,493675
252375,495675,250375,495675
252375,493675,254375,493675
256375,495675,254375,495675
256375,493675,258375,493675
262375,493675,260375,495675
266375,493675,264375,495675
268375,495675,266375,495675
268375,493675,270375,493675
274375,493675,272375,495675
280375,495675,278375,495675
280375,493675,282375,493675
284375,495675,282375,495675
284375,493675,286375,493675
288375,495675,286375,495675
288375,493675,290375,493675
292375,495675,290375,495675
292375,493675,294375,493675
296375,495675,294375,495675
296375,493675,298375,493675
300375,495675,298375,495675
300375,493675,302375,493675
304375,495675,302375,495675
304375,493675,306375,493675
308375,495675,306375,495675
308375,493675,310375,493675
312375,495675,310375,495675
312375,493675,314375,493675
316375,495675,314375,495675
316375,493675,318375,493675
320375,495675,318375,495675
320375,493675,322375,493675
324375,495675,322375,495675
324375,493675,326375,493675
330375,493675,328375,495675
332375,495675,330375,495675
332375,493675,334375,493675
338375,493675,336375,495675
344375,495675,342375,495675
344375,493675,346375,493675
348375,495675,346375,495675
348375,493675,350375,493675
352375,495675,350375,495675
352375,493675,354375,493675
356375,495675,354375,495675
356375,493675,358375,493675
360375,495675,358375,495675
360375,493675,362375,493675
364375,495675,362375,495675
364375,493675,366375,493675
368375,495675,366375,495675
368375,493675,370375,493675
370375,495675,372375,495675
372375,493675,374375,493675
374375,495675,376375,495675
376375,493675,378375,493675
380375,495675,378375,495675
380375,493675,382375,493675
384375,495675,382375,495675
384375,493675,386375,493675
388375,495675,386375,495675
388375,493675,390375,493675
394375,493675,392375,495675
396375,495675,394375,495675
396375,493675,398375,493675
402375,493675,400375,495675
408375,495675,406375,495675
408375,493675,410375,493675
412375,495675,410375,495675
412375,493675,414375,493675
416375,495675,414375,495675
416375,493675,418375,493675
420375,495675,418375,495675
420375,493675,422375,493675
424375,495675,422375,495675
424375,493675,426375,493675
428375,495675,426375,495675
428375,493675,430375,493675
432375,495675,430375,495675
432375,493675,434375,493675
434375,495675,436375,495675
436375,493675,438375,493675
438375,495675,440375,495675
440375,493675,442375,493675
444375,495675,442375,495675
444375,493675,446375,493675
448375,495675,446375,495675
448375,493675,450375,493675
452375,495675,450375,495675
452375,493675,454375,493675
458375,493675,456375,495675
460375,495675,458375,495675
460375,493675,462375,493675
466375,493675,464375,495675
472375,493675,470375,495675
474375,495675,472375,495675
474375,493675,476375,493675
478375,495675,476375,495675
478375,493675,480375,493675
484375,493675,482375,495675
486375,479675,493450,485575
486375,491675,486375,493675
486375,497675,484375,495675
488375,493675,490375,493675
490375,495675,488375,495675
494375,479675,494375,481675
492375,493675,494375,493675
494375,495675,492375,495675
496375,479675,496375,481675
498375,479675,498375,481675
496375,493675,498375,493675
498375,495675,496375,495675
500375,493675,502375,493675
502375,495675,500375,495675
506375,479675,506375,481675
506375,485675,506375,487675
508375,489675,506375,489675
508375,491675,506375,491675
508375,493675,506375,495675
510375,495675,508375,495675
512375,485675,510375,485675
510375,493675,512375,493675
514375,479675,510375,483675
515450,485575,514375,485675
514375,487675,512375,487675
514375,489675,514375,491675
512375,495675,514375,495675
514375,493675,516375,493675
519450,499575,516375,499675
518375,493675,518375,495675
519450,479575,520375,479675
520375,481675,522375,481675
522375,495675,520375,497675
526375,493675,526375,495675
526375,497675,527450,499575
527450,479575,528375,479675
533450,483575,528375,481675
528375,497675,530375,497675
530375,495675,532375,497675
534375,499675,532375,499675
534375,497675,536375,499675
540375,493675,542375,495675
542375,497675,540375,497675
544375,481675,541450,483575
542375,493675,544375,493675
544375,479675,546375,481675
546375,495675,545450,499575
548375,479675,548375,481675
553450,495575,548375,497675
552375,479675,550375,481675
552375,481675,552375,483675
552375,485675,552375,487675
552375,489675,554375,491675
554375,481675,556375,483675
556375,485675,556375,487675
563450,497575,561450,499575
554375,497675,556375,495675
556375,479675,562375,481675
564375,483675,564375,485675
564375,487675,564375,489675
564375,491675,564375,493675
564375,479675,566375,479675
566375,483675,566375,485675
566375,487675,566375,489675
567450,499575,568375,497675
568375,495675,570375,497675
574375,479675,572375,481675
574375,487675,574375,489675
573450,497575,574375,493675
576375,483675,574375,485675
574375,491675,576375,491675
576375,479675,578375,479675
579450,483575,578375,483675
578375,485675,576375,485675
578375,487675,578375,489675
578375,493675,576375,493675
582375,479675,582375,481675
582375,483675,582375,485675
582375,487675,582375,489675
582375,491675,582375,493675
584375,491675,586375,493675
585450,497575,586375,497675
588375,479675,586375,481675
588375,483675,586375,483675
591450,483575,588375,485675
588375,487675,588375,489675
594375,479675,594375,483675
594375,485675,594375,487675
594375,489675,594375,491675
594375,495675,596375,493675
598375,483675,598375,485675
598375,487675,598375,489675
597450,479575,602375,479675
95450,501575,94375,499675
96375,499675,99450,501575
108375,499675,107450,501575
111450,499575,109450,501575
117450,497575,115450,501575
143450,501575,142375,499675
154375,499675,151450,501575
159450,501575,158375,499675
174375,499675,171450,501575
179450,501575,179450,499575
189450,501575,191450,501575
194375,499675,195450,501575
205450,501575,204375,499675
220375,499675,217450,501575
229450,501575,228375,497675
238375,497675,237450,501575
265450,501575,269450,501575
273450,501575,283450,501575
329450,501575,333450,501575
337450,501575,347450,501575
393450,501575,397450,501575
401450,501575,411450,501575
457450,501575,461450,501575
465450,501575,475450,501575
481450,499575,483450,501575
507450,499575,507450,501575
515450,501575,513450,499575
524375,499675,525450,501575
539450,501575,538375,499675
548375,499675,547450,501575
555450,499575,555450,501575
564375,499675,563450,501575
569450,499575,571450,501575
581450,497575,579450,501575
587450,499575,587450,501575
595450,497575,595450,501575
602375,497675,601450,501575
481450,465575,479450,465575
533450,453575,533450,457575
94375,455675,94375,457675
94375,459675,94375,461675
96375,445675,97450,445575
96375,447675,96375,451675
94375,453675,96375,453675
96375,455675,96375,457675
102375,451675,99450,451575
105450,453575,102375,453675
100375,463675,98375,463675
102375,445675,104375,445675
102375,457675,104375,459675
104375,465675,102375,465675
104375,449675,106375,447675
104375,463675,106375,463675
108375,465675,106375,465675
110375,445675,110375,447675
108375,463675,110375,463675
110375,465675,112375,465675
112375,463675,114375,463675
116375,465675,114375,465675
118375,445675,118375,447675
116375,463675,118375,463675
120375,465675,118375,465675
120375,445675,122375,445675
122375,447675,120375,447675
120375,463675,122375,463675
122375,465675,124375,465675
124375,445675,126375,447675
124375,451675,126375,451675
124375,463675,126375,463675
126375,449675,128375,451675
126375,465675,128375,465675
130375,447675,128375,447675
130375,449675,130375,451675
128375,463675,130375,463675
132375,449675,132375,451675
132375,465675,130375,465675
132375,463675,134375,463675
136375,465675,134375,465675
136375,447675,138375,447675
136375,463675,138375,463675
140375,465675,138375,465675
142375,461675,140375,463675
142375,463675,142375,465675
146375,445675,146375,447675
143450,445575,144375,445675
146375,451675,144375,451675
145450,459575,144375,459675
148375,447675,148375,451675
146375,455675,148375,457675
146375,461675,148375,463675
148375,465675,146375,465675
150375,445675,150375,447675
150375,451675,150375,453675
150375,457675,150375,459675
150375,449675,154375,449675
155450,457575,154375,457675
154375,459675,152375,461675
154375,465675,152375,465675
154375,453675,156375,453675
156375,447675,158375,447675
156375,451675,158375,451675
158375,459675,156375,463675
158375,455675,160375,455675
162375,445675,160375,447675
162375,455675,162375,457675
162375,451675,164375,451675
162375,465675,160375,465675
166375,445675,164375,447675
165450,463575,164375,463675
168375,455675,169450,455575
167450,457575,168375,459675
166375,461675,168375,463675
168375,465675,166375,465675
168375,445675,170375,447675
168375,451675,170375,453675
170375,459675,168375,461675
172375,459675,172375,461675
172375,451675,174375,451675
172375,453675,174375,453675
176375,461675,179450,463575
176375,451675,178375,453675
175450,457575,178375,457675
180375,445675,178375,447675
180375,451675,180375,453675
180375,457675,180375,459675
184375,451675,184375,453675
182375,453675,184375,455675
182375,457675,184375,457675
186375,445675,184375,447675
186375,455675,188375,457675
189450,461575,188375,459675
185450,461575,188375,463675
190375,451675,188375,453675
190375,463675,190375,465675
191450,457575,192375,457675
